Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,Prior ASG Appearances,AS Last Year?,Selected?
1996,90.1,Brian Shaw,ORL,11,36,36,17,7.3,3.0,4.6,0.9,0.3,2.4,44.2,0.9,0.002,17.4,6.0,0,0,0
1996,90.1,Popeye Jones,TOR,12,39,39,14,7.3,9.9,0.9,0.8,0.5,1.6,54.6,0.0,0.002,11.0,8.8,0,0,0
1996,90.1,Jalen Rose,IND,8,29,38,16,7.3,2.1,2.6,0.8,0.3,1.6,55.3,0.3,0.002,22.1,12.2,0,0,0
1996,90.1,Rex Walters,PHI,15,31,39,7,7.3,1.5,1.6,0.5,0.1,1.1,60.5,1.1,0.001,17.6,10.3,0,0,0
1996,90.1,Byron Scott,LAL,3,40,41,28,7.2,1.6,1.4,0.5,0.2,0.8,60.2,1.1,0.002,14.2,9.5,0,0,0
1996,90.1,Terry Porter,MIN,6,40,40,18,7.2,2.3,3.2,0.7,0.2,1.5,53.5,0.8,0.002,18.7,11.4,2,0,0
1996,90.1,Antoine Carr,UTA,4,40,40,27,7.1,2.8,0.9,0.3,0.7,0.9,47.9,0.0,0.002,20.1,5.9,0,0,0
1996,90.1,Lawrence Moten,VAN,14,35,41,7,7.1,1.5,1.6,0.6,0.3,1.2,47.7,0.7,0.0,21.8,5.9,0,0,0
1996,90.1,Ervin Johnson,DEN,12,40,40,11,7.1,10.7,0.9,0.9,2.6,1.3,54.2,0.0,0.002,11.3,10.8,0,0,0
1996,90.1,Brent Barry,LAC,10,23,38,8,7.0,1.8,2.0,0.8,0.2,1.2,52.8,1.0,0.001,19.8,9.8,0,0,0
1996,90.1,Sharone Wright,TOR,12,34,39,12,7.0,3.6,0.5,0.2,0.9,1.8,40.4,0.0,0.001,25.0,1.3,0,0,0
1996,90.1,Muggsy Bogues,CHH,6,30,40,19,6.9,1.7,6.8,1.2,0.0,1.8,50.9,0.2,0.001,14.9,10.2,0,0,0
1996,90.1,Roy Rogers,VAN,14,41,41,8,6.9,4.0,0.3,0.2,1.8,1.0,52.6,0.0,0.0,18.2,8.0,0,0,0
1996,90.1,Sarunas Marciulionis,DEN,12,17,40,5,6.8,1.8,1.5,0.7,0.1,2.4,49.6,0.6,0.001,26.0,4.4,0,0,0
1996,90.1,Robert Horry,LAL,3,36,41,12,6.8,3.7,1.7,0.9,0.9,1.4,50.1,0.7,0.002,15.5,6.7,0,0,0
1996,90.1,Bo Outlaw,LAC,10,38,38,14,6.8,4.9,1.0,1.1,1.5,1.1,58.8,0.0,0.003,13.3,11.8,0,0,0
1996,90.1,Don MacLean,PHI,15,17,39,4,6.7,3.4,0.9,0.4,0.1,1.3,37.9,0.1,0.0,26.2,3.8,0,0,0
1996,90.1,Greg Ostertag,UTA,4,36,40,24,6.7,6.6,0.3,0.3,1.7,1.0,54.1,0.0,0.003,14.7,8.6,0,0,0
1996,90.1,Brooks Thompson,DEN,12,30,40,9,6.7,1.0,2.5,0.7,0.0,1.1,55.2,1.3,0.001,23.3,9.7,0,0,0
1996,90.1,Michael Smith,SAC,8,39,40,16,6.7,9.0,2.0,0.9,0.7,1.7,53.0,0.0,0.002,12.2,10.4,0,0,0
1996,90.1,Erick Dampier,IND,8,36,38,19,6.6,5.2,0.8,0.3,1.6,1.5,45.6,0.0,0.002,21.9,7.9,0,0,0
1996,90.1,Lamond Murray,LAC,10,35,38,12,6.6,3.0,0.9,0.7,0.5,1.2,47.4,0.3,0.001,19.1,7.9,0,0,0
1996,90.1,Jaren Jackson,WAS,8,36,40,18,6.6,2.1,1.0,0.8,0.2,1.0,54.0,1.1,0.002,17.0,7.8,0,0,0
1996,90.1,Monty Williams,SAS,13,35,37,10,6.6,3.1,0.8,0.8,0.5,1.3,52.8,0.0,0.002,20.0,8.4,0,0,0
1996,90.1,Buck Williams,NYK,4,40,40,28,6.5,5.5,0.7,0.7,0.6,1.2,58.6,0.0,0.003,15.2,11.2,3,0,0
1996,90.1,Ron Harper,CHI,1,34,40,30,6.5,2.8,2.1,1.1,0.5,0.7,55.2,0.9,0.003,13.0,9.5,0,0,0
1996,90.1,Zan Tabak,TOR,12,13,39,6,6.5,3.8,1.1,0.5,0.8,1.6,50.1,0.0,0.001,21.5,7.4,0,0,0
1996,90.1,Khalid Reeves,DAL,11,36,38,10,6.4,1.3,2.2,0.4,0.1,1.4,48.8,1.1,0.001,20.9,5.6,0,0,0
1996,90.1,Kurt Thomas,MIA,3,18,40,10,6.3,5.9,0.5,0.7,0.5,1.4,45.1,0.0,0.002,18.1,6.5,0,0,0
1996,90.1,Chris Whitney,WAS,8,40,40,20,6.2,1.3,2.1,0.8,0.1,0.9,60.5,0.9,0.002,17.8,12.7,0,0,0
1996,90.1,Willie Burton,ATL,5,24,38,15,6.2,1.7,0.5,0.3,0.1,1.1,50.7,0.5,0.001,20.7,3.5,0,0,0
1996,90.1,Tony Massenburg,NJN,13,37,37,10,6.2,5.5,0.3,0.5,0.7,1.3,49.7,0.0,0.001,13.0,5.0,0,0,0
1996,90.1,Kobe Bryant,LAL,3,32,41,22,6.1,1.7,0.9,0.5,0.4,1.5,52.8,0.6,0.001,25.5,7.8,0,0,0
1996,90.1,Charlie Ward,NYK,4,38,40,28,6.1,3.2,4.8,1.2,0.3,1.9,53.0,0.7,0.003,14.3,10.7,0,0,0
1996,90.1,Tom Hammonds,DEN,12,39,40,11,6.1,4.8,0.7,0.1,0.4,0.9,54.6,0.0,0.001,13.2,6.5,0,0,0
1996,90.1,Aaron Williams,VAN,14,1,41,0,6.0,5.0,0.0,0.0,3.0,4.0,60.0,0.0,0.003,37.5,19.6,0,0,0
1996,90.1,Dennis Rodman,CHI,1,35,40,31,6.0,16.5,3.1,0.5,0.3,1.9,46.7,0.1,0.004,10.2,12.6,2,0,0
1996,90.1,Reggie Williams,NJN,13,13,37,3,5.8,2.4,0.8,0.6,0.3,0.9,46.8,0.7,0.001,19.0,5.5,0,0,0
1996,90.1,Eldridge Recasner,ATL,5,36,38,24,5.8,1.9,1.4,0.6,0.1,0.9,52.8,0.7,0.002,16.2,8.8,0,0,0
1996,90.1,Anthony Goldwire,DEN,12,30,40,16,5.8,1.2,3.1,0.6,0.0,1.3,53.1,1.1,0.001,17.0,7.8,0,0,0
1996,90.1,Grant Long,DET,2,38,38,28,5.7,4.6,0.8,0.8,0.1,0.9,49.1,0.4,0.002,15.0,8.0,0,0,0
1996,90.1,Kevin Gamble,SAC,8,26,40,12,5.7,2.2,1.6,0.3,0.2,0.5,53.7,0.9,0.001,14.4,9.3,0,0,0
1996,90.1,Andrew Lang,MIL,10,33,39,17,5.7,5.7,0.4,0.6,1.0,1.0,50.5,0.0,0.002,12.2,6.2,0,0,0
1996,90.1,Eddie Johnson,HOU,1,20,41,11,5.7,1.5,0.8,0.2,0.1,0.7,51.6,0.3,0.001,24.3,8.5,2,0,0
1996,90.1,John Wallace,NYK,4,36,40,25,5.7,2.8,0.8,0.4,0.5,1.5,55.5,0.0,0.002,19.4,9.2,0,0,0
1996,90.1,A.C. Green,DAL,11,39,38,12,5.7,6.0,0.7,0.6,0.0,0.7,49.5,0.0,0.001,12.7,8.9,1,0,0
1996,90.1,Scott Williams,PHI,15,33,39,8,5.6,7.1,0.7,0.8,0.7,1.0,51.8,0.0,0.001,12.0,8.3,0,0,0
1996,90.1,Lee Mayberry,VAN,14,40,41,8,5.6,1.8,4.7,1.0,0.1,1.2,47.2,0.9,0.001,12.5,7.0,0,0,0
1996,90.1,Haywoode Workman,IND,8,4,38,1,5.5,1.8,2.8,0.8,0.0,1.3,53.8,0.0,0.001,13.3,6.6,0,0,0
1996,90.1,Elliot Perry,MIL,10,39,39,19,5.5,1.1,2.7,0.7,0.0,1.0,53.6,0.4,0.001,16.5,10.9,0,0,0
1996,90.1,Vincent Askew,DEN,12,36,40,18,5.4,2.4,2.1,0.4,0.2,0.9,50.7,0.2,0.002,14.5,5.5,0,0,0
1996,90.1,Lorenzen Wright,LAC,10,35,38,13,5.3,3.8,0.4,0.5,0.4,0.8,47.4,0.0,0.001,16.0,5.9,0,0,0
1996,90.1,Vitaly Potapenko,CLE,7,38,39,21,5.3,2.6,0.6,0.3,0.3,1.1,48.5,0.0,0.002,22.4,5.7,0,0,0
1996,90.1,Loren Meyer,PHX,9,28,40,11,5.3,3.0,0.4,0.3,0.2,1.5,51.1,0.0,0.001,20.3,3.3,0,0,0
1996,90.1,Samaki Walker,DAL,11,20,38,8,5.3,3.4,0.4,0.4,0.6,0.9,47.6,0.0,0.0,21.4,6.4,0,0,0
1996,90.1,Jason Caffey,CHI,1,33,40,28,5.3,2.6,0.8,0.2,0.1,1.3,55.4,0.0,0.001,18.7,5.6,0,0,0
1996,90.1,Randy Brown,CHI,1,39,40,35,5.3,1.6,1.9,1.4,0.3,0.7,47.1,0.1,0.002,17.6,8.9,0,0,0
1996,90.1,Bimbo Coles,GSW,7,29,39,12,5.2,2.1,2.3,0.6,0.1,0.9,45.5,0.6,0.001,14.3,5.6,0,0,0
1996,90.1,Tony Smith,CHH,6,36,40,20,5.2,1.3,2.3,0.6,0.3,1.1,48.7,0.4,0.001,16.2,5.9,0,0,0
1996,90.1,John Long,TOR,12,21,39,8,5.2,1.3,0.6,0.4,0.1,0.8,55.9,0.5,0.001,18.9,9.1,0,0,0
1996,90.1,Scott Burrell,GSW,7,25,39,14,5.2,2.8,1.4,0.5,0.4,0.9,46.4,0.7,0.002,16.6,6.0,0,0,0
1996,90.1,Jon Barry,ATL,5,27,38,19,5.1,2.1,2.1,1.1,0.0,1.3,48.8,0.7,0.004,14.8,8.7,0,0,0
1996,90.1,Hubert Davis,TOR,12,21,39,6,5.1,1.4,0.9,0.3,0.0,0.7,42.0,0.4,0.002,14.6,3.5,0,0,0
1996,90.1,Chris Carr,MIN,6,36,40,16,5.1,2.0,0.9,0.4,0.2,0.7,53.4,0.6,0.001,17.0,7.5,0,0,0
1996,90.1,Bill Wennington,CHI,1,39,40,34,5.1,2.6,0.9,0.3,0.2,0.7,51.4,0.0,0.001,16.2,5.3,0,0,0
1996,90.1,Lucious Harris,PHI,15,31,39,6,5.1,1.1,1.0,0.8,0.1,0.9,42.8,0.6,0.002,18.9,5.7,0,0,0
1996,90.1,Xavier McDaniel,NJN,13,18,37,4,5.1,4.2,0.9,0.6,0.3,1.1,39.0,0.2,0.001,17.0,4.4,1,0,0
1996,90.1,Shandon Anderson,UTA,4,26,40,22,5.0,2.5,0.5,0.4,0.1,1.0,49.6,0.2,0.001,19.1,5.0,0,0,0
1996,90.1,Emanual Davis,HOU,1,13,41,12,5.0,1.7,2.0,0.7,0.2,1.3,56.5,0.9,0.002,14.3,8.4,0,0,0
1996,90.1,Jeff McInnis,DEN,12,13,40,2,5.0,0.5,1.4,0.2,0.1,1.0,60.9,0.9,0.0,25.2,9.0,0,0,0
1996,90.1,Joe Courtney,SAS,13,2,37,0,5.0,4.0,0.0,0.0,0.0,0.5,45.5,0.0,0.001,10.3,0.7,0,0,0
1996,90.1,Ruben Nembhard,POR,5,6,40,4,5.0,1.0,1.3,0.7,0.0,0.5,49.3,0.0,0.002,20.0,9.5,0,0,0
1996,90.1,Carl Herrera,SAS,13,34,37,8,5.0,3.3,0.4,0.9,0.6,1.0,42.0,0.1,0.002,16.5,4.1,0,0,0
1996,90.1,Chris Morris,UTA,4,36,40,25,4.8,2.4,0.6,0.4,0.3,0.6,46.9,0.4,0.001,19.7,7.1,0,0,0
1996,90.1,Marty Conlon,BOS,14,30,36,8,4.8,2.8,0.9,0.4,0.3,1.1,52.1,0.0,0.001,15.8,7.0,0,0,0
1996,90.1,Wayman Tisdale,PHX,9,20,40,5,4.8,1.6,0.3,0.1,0.3,0.5,35.0,0.0,0.001,25.3,-0.5,0,0,0
1996,90.1,Frank Brickowski,BOS,14,17,36,5,4.8,2.0,0.9,0.3,0.2,1.1,51.2,0.4,0.0,16.9,3.7,0,0,0
1996,90.1,Felton Spencer,GSW,7,32,39,11,4.8,5.3,0.3,0.3,0.8,1.2,56.9,0.0,0.002,11.7,3.9,0,0,0
1996,90.1,Dontonio Wingfield,POR,5,23,40,15,4.7,3.4,1.3,0.3,0.0,1.2,47.9,0.6,0.002,19.9,6.3,0,0,0
1996,90.1,Robert Parish,CHI,1,18,40,15,4.7,2.7,0.6,0.0,0.5,0.7,55.5,0.0,0.002,19.3,11.9,9,0,0
1996,90.1,Lloyd Daniels,NJN,13,19,37,3,4.7,2.0,1.3,0.5,0.1,0.6,40.8,1.0,0.001,17.4,4.1,0,0,0
1996,90.1,Eric Piatkowski,LAC,10,25,38,9,4.7,1.2,0.6,0.6,0.1,0.6,60.2,0.7,0.001,20.7,11.8,0,0,0
1996,90.1,Oliver Miller,TOR,12,36,39,12,4.6,5.8,1.5,0.8,1.1,1.6,54.4,0.0,0.002,12.6,8.2,0,0,0
1996,90.1,Stephen Howard,UTA,4,11,40,8,4.6,2.2,0.3,0.9,0.3,0.6,65.7,0.0,0.002,15.6,13.0,0,0,0
1996,90.1,Acie Earl,MIL,10,31,39,9,4.6,2.5,0.5,0.4,0.8,1.0,42.8,0.0,0.001,21.5,4.8,0,0,0
1996,90.1,Cory Alexander,SAS,13,35,37,10,4.6,1.1,1.8,0.7,0.1,1.4,51.5,0.6,0.001,23.4,8.5,0,0,0
1996,90.1,Harvey Grant,WAS,8,39,40,19,4.6,3.2,0.9,0.6,0.7,0.4,49.9,0.5,0.003,10.4,6.3,0,0,0
1996,90.1,Howard Eisley,UTA,4,40,40,27,4.6,0.9,2.0,0.5,0.1,1.4,54.8,0.3,0.002,19.9,7.6,0,0,0
1996,90.1,Stacey Augmon,POR,5,20,40,16,4.5,2.5,0.8,0.5,0.5,1.4,47.3,0.0,0.002,19.6,5.8,0,0,0
1996,90.1,Lionel Simmons,SAC,8,19,40,6,4.5,3.6,1.9,0.3,0.5,1.1,43.6,0.3,0.002,31.1,24.4,0,0,0
1996,90.1,Donald Royal,CHH,6,26,40,9,4.4,2.7,0.4,0.3,0.3,0.7,49.4,0.0,0.001,14.9,5.8,0,0,0
1996,90.1,Steve Nash,PHX,9,33,40,11,4.4,1.2,2.8,0.4,0.0,1.4,53.2,0.3,0.001,17.8,7.6,0,0,0
1996,90.1,Keith Askins,MIA,3,39,40,29,4.4,3.2,0.9,0.4,0.3,0.6,54.3,0.7,0.003,9.6,5.6,0,0,0
1996,90.1,Gaylon Nickerson,WAS,8,3,40,1,4.3,1.3,0.3,0.0,0.3,0.0,53.8,0.0,0.002,15.0,12.2,0,0,0
1996,90.1,Marcus Brown,POR,5,3,40,3,4.3,0.3,0.3,0.3,0.3,0.7,60.4,1.0,0.0,25.5,5.1,0,0,0
1996,90.1,Nate McMillan,SEA,2,6,40,3,4.3,3.5,3.2,0.8,0.3,1.3,52.5,0.7,0.003,12.7,12.7,0,0,0
1996,90.1,Ed O'Bannon,DAL,11,34,38,9,4.3,2.5,0.6,0.5,0.2,0.4,42.2,0.5,0.001,16.4,5.2,0,0,0
1996,90.1,Aaron McKie,DET,2,40,38,23,4.3,2.3,2.1,0.8,0.4,1.2,47.9,0.6,0.003,12.9,8.4,0,0,0
1996,90.1,Michael Curry,DET,2,37,38,27,4.2,1.6,0.5,0.5,0.1,0.4,61.4,0.4,0.002,10.5,7.2,0,0,0
1996,90.1,Stojko Vrankovic,MIN,6,38,40,17,4.2,3.8,0.3,0.2,1.6,1.1,59.3,0.0,0.001,11.9,6.0,0,0,0
1996,90.1,Mark West,CLE,7,38,39,22,4.2,3.0,0.3,0.2,0.9,0.8,57.4,0.0,0.002,13.8,5.8,0,0,0
1996,90.1,Othella Harrington,HOU,1,25,41,17,4.2,2.8,0.3,0.4,0.3,1.1,55.5,0.0,0.001,16.6,4.9,0,0,0
1996,90.1,Craig Ehlo,SEA,2,36,40,26,4.2,2.1,1.3,0.7,0.1,0.9,42.5,0.6,0.002,15.7,4.6,0,0,0
1996,90.1,Eric Montross,NJN,13,38,37,13,4.2,5.2,0.7,0.2,0.8,1.1,45.2,0.0,0.001,12.5,4.0,0,0,0
1996,90.1,Sam Mack,HOU,1,28,41,21,4.1,1.6,1.1,0.6,0.1,0.8,46.8,0.5,0.002,17.5,6.8,0,0,0
1996,90.1,Donyell Marshall,GSW,7,25,39,9,4.1,3.5,0.8,0.4,0.7,0.7,42.9,0.4,0.0,19.0,6.7,0,0,0
1996,90.1,Matt Bullard,HOU,1,35,41,25,4.1,1.4,0.8,0.2,0.3,0.6,53.2,0.9,0.001,14.7,6.6,0,0,0
1996,90.1,Jim McIlvaine,SEA,2,40,40,29,4.1,3.8,0.4,0.5,2.4,0.9,50.7,0.0,0.002,11.0,4.1,0,0,0
1996,90.1,Kevin Duckworth,LAC,10,26,38,10,4.0,2.3,0.6,0.3,0.4,1.3,47.3,0.1,0.0,17.0,2.0,2,0,0
1996,90.1,Gary Grant,MIA,3,28,40,21,3.9,1.4,1.6,0.6,0.0,1.0,46.0,0.5,0.002,18.5,7.1,0,0,0
1996,90.1,Dean Garrett,MIN,6,26,40,8,3.9,4.7,0.3,0.4,0.8,0.4,54.6,0.0,0.001,12.0,10.5,0,0,0
1996,90.1,Derek Fisher,LAL,3,39,41,28,3.9,1.0,1.5,0.5,0.0,1.0,49.6,0.3,0.002,17.7,6.1,0,0,0
1996,90.1,Todd Fuller,GSW,7,38,39,16,3.8,3.2,0.4,0.1,0.4,0.9,44.3,0.0,0.0,16.5,2.5,0,0,0
1996,90.1,Chris Robinson,VAN,14,11,41,2,3.8,1.7,1.1,0.8,0.1,1.0,41.7,0.7,0.001,14.7,1.5,0,0,0
1996,90.1,Randy Livingston,HOU,1,32,41,23,3.8,1.5,2.3,0.7,0.1,1.5,51.1,0.1,0.002,14.8,5.4,0,0,0
1996,90.1,Adam Keefe,UTA,4,38,40,26,3.8,3.5,0.7,0.6,0.2,0.7,57.5,0.0,0.002,12.3,9.4,0,0,0
1996,90.1,Eric Murdock,DEN,12,12,40,4,3.8,0.9,2.0,0.8,0.2,0.9,58.8,0.3,0.001,17.6,18.4,0,0,0
1996,90.1,Dwayne Schintzius,LAC,10,7,38,2,3.7,1.3,0.0,0.1,0.6,0.0,52.8,0.1,0.001,15.8,5.3,0,0,0
1996,90.1,Jermaine O'Neal,POR,5,17,40,12,3.7,2.6,0.2,0.0,0.4,0.7,50.0,0.0,0.001,19.7,9.0,0,0,0
1996,90.1,Cherokee Parks,MIN,6,38,40,18,3.7,2.9,0.5,0.8,0.5,0.5,52.3,0.0,0.001,11.4,6.6,0,0,0
1996,90.1,Travis Knight,LAL,3,34,41,24,3.7,3.7,0.6,0.3,0.7,0.6,51.3,0.0,0.002,13.9,7.7,0,0,0
1996,90.1,Terry Cummings,SEA,2,3,40,3,3.7,3.3,0.7,1.0,0.0,0.3,32.8,0.0,0.0,20.2,3.6,2,0,0
1996,90.1,Eric Snow,SEA,2,37,40,28,3.6,1.4,3.1,0.7,0.1,0.9,51.8,0.1,0.002,13.2,8.8,0,0,0
1996,90.1,Tony Dumas,PHX,9,24,40,6,3.6,0.7,1.0,0.4,0.1,0.7,40.2,0.2,0.001,19.3,0.4,0,0,0
1996,90.1,Jerome Allen,DEN,12,38,40,19,3.6,1.2,2.3,0.6,0.0,1.1,53.6,0.6,0.002,14.2,7.3,0,0,0
1996,90.1,Tracy Moore,HOU,1,24,41,18,3.5,1.0,0.7,0.2,0.0,0.5,48.5,0.4,0.0,19.7,5.7,0,0,0
1996,90.1,Ken Norman,ATL,5,13,38,9,3.5,2.1,0.6,0.5,0.1,1.2,30.5,0.4,0.003,23.8,-0.4,0,0,0
1996,90.1,Chris Dudley,POR,5,40,40,23,3.5,7.0,0.5,0.4,1.5,1.2,42.3,0.0,0.002,10.7,7.1,0,0,0
1996,90.1,Ray Owes,GSW,7,31,39,14,3.4,3.0,0.2,0.2,0.4,0.4,50.3,0.0,0.001,14.1,6.4,0,0,0
1996,90.1,Jason Sasser,DAL,11,5,38,1,3.4,1.4,0.2,0.4,0.0,0.4,50.0,0.2,0.0,14.4,3.0,0,0,0
1996,90.1,Larry Stewart,SEA,2,36,40,26,3.4,2.0,0.4,0.5,0.2,0.8,53.1,0.0,0.001,15.8,5.7,0,0,0
1996,90.1,Fred Hoiberg,IND,8,15,38,9,3.3,1.4,0.6,0.4,0.0,0.5,55.1,0.4,0.002,19.3,12.5,0,0,0
1996,90.1,Donnie Boyce,ATL,5,15,38,13,3.3,0.6,0.5,0.5,0.3,1.0,45.6,0.1,0.001,24.6,2.7,0,0,0
1996,90.1,Benoit Benjamin,TOR,12,4,39,2,3.3,2.3,0.3,0.3,0.0,0.5,47.2,0.0,0.001,15.4,5.2,0,0,0
1996,90.1,Aleksandar Djordjevic,POR,5,8,40,4,3.1,0.6,0.6,0.0,0.0,0.6,68.7,0.6,0.001,16.8,11.3,0,0,0
1996,90.1,Joe Kleine,NJN,13,25,37,6,3.1,3.3,0.5,0.4,0.2,0.8,44.4,0.0,0.001,13.2,4.5,0,0,0
1996,90.1,Antonio Lang,CLE,7,37,39,21,3.1,1.9,0.6,0.6,0.6,0.9,48.8,0.0,0.002,13.7,4.5,0,0,0
1996,90.1,Devin Gray,SAS,13,6,37,3,3.0,2.3,0.3,0.7,0.0,0.8,31.9,0.0,-0.001,25.2,-1.1,0,0,0
1996,90.1,Willie Anderson,MIA,3,5,40,4,3.0,1.2,1.8,0.6,0.0,0.6,49.3,0.4,0.0,12.9,6.2,0,0,0
1996,90.1,David Vaughn,ORL,11,24,36,11,3.0,3.6,0.3,0.3,0.5,1.0,49.2,0.0,0.002,16.0,7.8,0,0,0
1996,90.1,Donny Marshall,CLE,7,22,39,11,3.0,1.0,0.4,0.3,0.0,0.4,48.3,0.6,0.001,18.3,5.9,0,0,0
1996,90.1,Theo Ratliff,DET,2,32,38,22,2.9,2.6,0.1,0.2,0.9,0.4,49.4,0.0,0.002,15.7,6.8,0,0,0
1996,90.1,Andrew DeClercq,GSW,7,29,39,12,2.9,3.6,0.2,0.4,0.3,0.8,45.3,0.0,0.0,14.1,1.6,0,0,0
1996,90.1,Don Reid,DET,2,26,38,18,2.9,2.0,0.3,0.3,0.5,0.7,53.3,0.0,0.002,15.1,3.1,0,0,0
1996,90.1,Greg Foster,UTA,4,37,40,25,2.8,1.8,0.2,0.1,0.3,0.5,46.3,0.0,0.001,13.9,2.8,0,0,0
1996,90.1,Tony Delk,CHH,6,23,40,12,2.8,1.3,1.1,0.3,0.0,0.9,54.6,0.6,0.0,17.4,8.6,0,0,0
1996,90.1,Rafael Addison,CHH,6,11,40,6,2.8,1.1,0.7,0.2,0.2,0.2,45.9,0.1,0.0,15.1,4.3,0,0,0
1996,90.1,Pete Chilcutt,VAN,14,21,41,2,2.8,2.8,0.8,0.5,0.4,0.2,47.9,0.2,0.0,11.5,8.9,0,0,0
1996,90.1,Doug Overton,PHI,15,29,39,4,2.8,0.9,1.6,0.3,0.0,0.4,48.2,0.1,0.001,14.6,10.0,0,0,0
1996,90.1,Duane Causwell,SAC,8,34,40,11,2.8,3.1,0.5,0.4,1.0,0.8,50.3,0.0,0.001,11.0,2.0,0,0,0
1996,90.1,George Zidek,DEN,12,28,40,15,2.8,1.7,0.3,0.1,0.1,0.7,50.0,0.0,0.0,17.6,3.8,0,0,0
1996,90.1,Jamie Watson,DAL,11,12,38,8,2.8,1.5,0.8,0.9,0.2,0.7,54.5,0.1,0.001,14.3,8.4,0,0,0
1996,90.1,Jimmy Oliver,TOR,12,4,39,2,2.8,1.3,0.3,0.5,0.0,0.8,39.6,0.3,0.0,16.0,3.1,0,0,0
1996,90.1,Richard Manning,LAC,10,16,38,2,2.8,1.4,0.1,0.2,0.1,0.3,42.7,0.1,0.0,19.4,3.9,0,0,0
1996,90.1,Mitchell Butler,POR,5,28,40,16,2.7,1.2,0.6,0.3,0.0,0.3,45.8,0.2,0.001,16.6,6.3,0,0,0
1996,90.1,Brent Scott,IND,8,3,38,1,2.7,1.0,0.0,0.0,0.0,0.3,50.8,0.0,0.001,14.5,-2.9,0,0,0
1996,90.1,Kenny Smith,DEN,12,15,40,9,2.7,0.5,0.9,0.1,0.0,0.6,57.5,0.5,0.0,18.0,8.3,0,0,0
1996,90.1,Litterial Green,DET,2,22,38,15,2.6,0.8,1.5,0.6,0.0,0.6,49.5,0.0,0.002,14.7,8.9,0,0,0
1996,90.1,David Wingate,SEA,2,30,40,26,2.6,1.0,0.6,0.5,0.1,0.3,44.5,0.2,0.001,12.9,4.3,0,0,0
1996,90.1,Evric Gray,NJN,13,5,37,0,2.6,0.6,0.4,0.2,0.0,0.6,38.8,0.2,0.002,18.5,-0.4,0,0,0
1996,90.1,Chucky Brown,MIL,10,32,39,12,2.6,1.8,0.3,0.0,0.4,0.2,52.7,0.0,0.0,12.9,6.5,0,0,0
1996,90.1,Darvin Ham,IND,8,29,38,9,2.6,1.9,0.4,0.3,0.3,0.6,51.7,0.0,0.001,13.3,2.5,0,0,0
1996,90.1,Antonio Harvey,SEA,2,6,40,6,2.5,1.7,0.2,0.0,0.7,0.2,55.0,0.0,0.0,22.1,13.1,0,0,0
1996,90.1,Pervis Ellison,BOS,14,6,36,1,2.5,4.3,0.7,0.8,1.5,1.2,41.2,0.0,0.002,8.9,2.6,0,0,0
1996,90.1,Shawnelle Scott,CLE,7,2,39,0,2.5,2.0,0.0,0.0,0.5,0.0,34.2,0.0,0.001,31.8,7.1,0,0,0
1996,90.1,Rick Mahorn,DET,2,21,38,16,2.5,2.4,0.3,0.2,0.1,0.5,42.8,0.0,0.001,16.2,4.7,0,0,0
1996,90.1,Walter McCarty,NYK,4,17,40,12,2.5,0.9,0.5,0.1,0.2,0.7,44.1,0.1,0.001,22.3,2.2,0,0,0
1996,90.1,Malik Rose,CHH,6,24,40,13,2.5,3.0,0.5,0.7,0.3,0.6,47.8,0.0,0.001,14.6,8.8,0,0,0
1996,90.1,Adrian Caldwell,PHI,15,22,39,5,2.5,4.5,0.4,0.5,0.1,0.8,43.2,0.0,0.001,10.6,5.8,0,0,0
1996,90.1,Herb Williams,NYK,4,11,40,5,2.5,1.9,0.5,0.4,0.3,0.4,45.4,0.0,0.001,13.1,7.6,0,0,0
1996,90.1,Rumeal Robinson,POR,5,20,40,15,2.5,0.6,0.7,0.3,0.1,0.7,44.9,0.3,0.002,20.9,5.0,0,0,0
1996,90.1,Elmer Bennett,DEN,12,9,40,5,2.4,0.4,1.2,0.4,0.0,1.1,47.0,0.3,0.0,18.0,3.1,0,0,0
1996,90.1,Eric Mobley,VAN,14,23,41,1,2.4,2.1,0.6,0.1,0.3,1.0,45.1,0.0,0.0,15.0,0.9,0,0,0
1996,90.1,Dan Schayes,ORL,11,17,36,7,2.4,2.4,0.2,0.0,0.4,0.5,40.3,0.0,0.001,14.5,1.5,0,0,0
1996,90.1,Shane Heal,MIN,6,23,40,5,2.3,0.3,0.7,0.1,0.1,0.4,41.2,0.7,0.001,20.5,2.0,0,0,0
1996,90.1,Corie Blount,LAL,3,30,41,21,2.3,2.9,0.5,0.2,0.4,0.7,49.9,0.0,0.001,9.9,4.4,0,0,0
1996,90.1,Greg Anderson,SAS,13,37,37,10,2.3,4.1,0.5,0.6,0.6,0.8,50.5,0.0,0.001,8.5,6.0,0,0,0
1996,90.1,Lorenzo Williams,WAS,8,8,40,4,2.3,4.6,0.3,0.8,0.8,1.3,64.8,0.0,0.0,8.0,6.3,0,0,0
1996,90.1,Reggie Jordan,MIN,6,9,40,4,2.2,2.6,1.2,0.6,0.3,0.7,49.0,0.0,0.002,11.2,9.1,0,0,0
1996,90.1,Bobby Hurley,SAC,8,25,40,7,2.2,0.6,1.8,0.3,0.0,1.0,43.9,0.2,0.001,14.6,4.3,0,0,0
